NHSTID,DIVA_NR,Y_KOORD,X_KOORD,CHSTNAME,CNAME,VTYP,HSTTYP,HAFAS_PRIO,LINKTEXT,ZONEN,SYMB_CODE,SYMB_TEXT,LINIEN,E,N,fahrgastza,fahrgast_1,fahrgast_2,fahrgast_3,fahrgast_4,fahrgast_5,fahrgast_6,fahrgast_7,fahrgast_8,fahrgast_9,lng,lat
"8587020","657",,,"Dietikon, Bahnhof",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"301,302,303,304,305,306,309,311,314,325,N30","2672905","1251006","204","212",6238.409855890409744,5704.350271780819639,7552.094411952190057,6934.289200000000164,"657",BDIE,11942.760127671199371,14486.383611952200226,8.404519127753566,47.405836020255741
"8590617","2869",,,"Geroldswil, Welbrig",Geroldswil,Bus,"&nbsp;","0",,"154","2",Bus,"302,304,N30","2673976","1252388","196","204",38.907424657534200,35.987479452054799,46.462111553784901,42.021633466135498,"2869",WELB,74.894904109589007,88.483745019920406,8.418935692545267,47.418145546168574
"8590800","2436",,,"Schlieren, Spital Limmattal",Schlieren,Bus,"&nbsp;","0",,"154","2",Bus,"302,308,311,N30","2674828","1249560","184","192",325.639917808219025,305.673150684930988,399.102430278884015,377.791155378485996,"2436",SPLI,631.313068493150013,776.893585657369954,8.429751720424687,47.392615790663669
"8573718","501",,,"Birmensdorf ZH, Bahnhof",Birmensdorf ZH,Bus,"&nbsp;","0",,"154","2",Bus,"215,227,245,314,350,N22,N23","2675560","1245603","489","501",128.111912876712012,92.556146849315098,186.298200000000008,134.593600000000009,"501",BIRMBHF,220.668059726026996,320.891799999999989,8.438778389042652,47.356944860340242
"8590805","2236",,,"Schlieren, Zentrum/Bahnhof",Schlieren,"Bus,Trolleybus","&nbsp;","0",,"154","2",Bus,"31,302,303,308,N2,N30","2676230","1250157","180","188",1114.707653150690021,1535.491792602739906,1343.633758565739981,1786.825794023900016,"2236",SCHL,2650.199445753430155,3130.459552589640225,8.448421486071759,47.397824141413047
"8590832","743",,,"Unterengstringen, Eckstein",Unterengstringen,Bus,"&nbsp;","0",,"154","2",Bus,"302,308","2676258","1251565","175","183",232.809643835615987,214.139123287670998,264.514820717130988,244.779840637450008,"743",ECKS,446.948767123286984,509.294661354581024,8.449032478933178,47.410483647940787
"8590787","6234",,,"Schlieren, Bahnhof Nord",Schlieren,Bus,"&nbsp;","0",,"154","2",Bus,"201,307","2676262","1250515","485","497",40.114027397260301,44.868328767123302,52.579999999999998,58.060000000000002,"6234",SCHN,84.982356164383603,110.640000000000001,8.448906381084830,47.401040089568504
"8591269","1614",,,"Zürich, Manesseplatz",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"72,76,N5","2681806","1246639","150","157",1596.541589041099996,1675.290219178079951,1926.069561752990012,2023.561952191239925,"1614",MANS,3271.831808219179948,3949.631513944229937,8.521632963322990,47.365516512739859
"8580522","799",,,"Zürich, Escher-Wyss-Platz",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"4,8,13,17,33,72,83,N1,N4,N5,N7,N8,N13,N78","2681874","1249415","164","171",9059.160733698630793,8984.600316164380274,10706.268995219099452,10614.191894023899295,"799",EWYS,18043.761049862998334,21320.460889243000565,8.523040908938022,47.390473712927829
"8591052","1234",,,"Zürich, Bäckeranlage",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"8,31,N2,N8","2681896","1248103","352","364",2276.974679726029990,2427.106053972599966,2547.103458565739857,2663.381791633470129,"1234",BANL,4704.080733698629956,5210.485250199209986,8.523092126237120,47.378671678217493
"8591219","1358",,,"Zürich, Kanonengasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,N2,N8","2682441","1248088","350","362",1082.946820821920028,1232.239435616440005,1211.174261354580040,1366.351808764939960,"1358",KANO,2315.186256438360033,2577.526070119520227,8.530305326221377,47.378468812085927
"8591106","586",,,"Zürich, Butzenstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"7,70,184,185,N12","2682499","1243968","252","263",1694.073945205479959,1756.499561643840025,1932.513984063750058,1978.586693227090109,"586",BUTZ,3450.573506849319983,3911.100677290839940,8.530314328034509,47.341408644637809
"8591251","1547",,,"Zürich, Lettenstrasse",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"46","2682606","1249436","531","548",535.796849315068016,598.701041095889991,609.250318725099987,671.649402390438013,"1547",LETT,1134.497890410960053,1280.899721115539933,8.532738829849897,47.390571187689602
"8591101","564",,,"Zürich, Bucheggplatz",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"11,15,32,40,69,72,83,N1,N7","2682635","1250304","101","107",13202.280246575299316,14075.611452054799884,15332.578286852600286,16283.366772908400890,"564",BUCH,27277.891698630101018,31615.945059761001176,8.533283247999080,47.398373756862149
"8591095","530",,,"Zürich, Brandschenkestrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"66","2682643","1247067","469","481",35.470082191780797,53.267013698630102,51.579999999999998,77.459999999999994,"530",BRAN,88.737095890410899,129.039999999999992,8.532791352635609,47.369261262667429
"8591292","1753",,,"Zürich, Nürenbergstrasse",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"33","2682656","1249624","333","345",358.599295616437985,349.585610410959021,435.271047410359017,418.779114741035983,"1753",NUER,708.184906027397005,854.050162151395057,8.533435730404140,47.392255662513598
"8591367","1366",,,"Zürich, Sihlpost / HB",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"3,14,31,N2,N8","2682739","1247828","236","247",5518.944513150679995,6517.629801917810255,6327.579909561750355,7539.743815537850423,"1366",SIHP,12036.574315068499345,13867.323725099600779,8.534202852979536,47.376093182048479
"8590463","148",,,"Adliswil, Badstrasse",Adliswil,Bus,"&nbsp;","0",,"150","2",Bus,"185,N12","2682806","1240880","259","270",113.623780821918004,112.645808219177994,126.700000000000003,127.359999999999999,"148",ABAD01,226.269589041095998,254.060000000000002,8.533806002292504,47.313598216483278
"8591289","3804",,,"Zürich, Neunbrunnen",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"64,75,N6","2682980","1252334","322","334",465.100082191780984,416.255835616437992,553.904342629482016,502.431075697210986,"3804",NBRU,881.355917808219033,1056.335418326689933,8.538229631541897,47.416586742366434
"8591299","1861",,,"Zürich, Paradeplatz",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"2,6,7,8,9,11,13,17,N1,N6,N13,N14","2683104","1247126","110","116",22398.148657534198719,24219.428246575298544,26582.822868525898230,28650.490398406400345,"1861",PARA,46617.576904109497264,55233.313266932302213,8.538904994765725,47.369733898762874
"8591327","2113",,,"Zürich, Rudolf-Brun-Brücke",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"4,15","2683401","1247599","377","389",2285.516547945209823,2215.795178082189977,2500.069163346609912,2479.772270916329944,"2113",RBRU,4501.311726027400255,4979.841434262940311,8.542924817675845,47.373950243003463
"8591062","6255",,,"Zürich, Bahnhof Oerlikon Nord",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"64,80,N7","2683417","1251875","91","96",3781.254849315069805,3248.859013698629951,4389.468127490040388,3762.643346613549966,"6255",BOEN,7030.113863013700211,8152.111474103589899,8.543934081753672,47.412403620226016
"8576193","440",,,"Zürich, Bellevue",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"2,4,5,8,9,11,15,912,916,N1,N2,N4,N5,N6,N7,N8,N11,N12,N13,N14,N15,N16,N17,N18,N19","2683575","1246839","19","22",30478.995479452099971,26367.762191780799185,35234.602509960197494,30307.100239043800684,"440",BELL,56846.757671232902794,65541.702749004005454,8.545086538171439,47.367093234181461
"8590775","6448",,,"Rüschlikon, Eggrain",Rüschlikon,Bus,"&nbsp;","0",,"150","2",Bus,"156,165,N15","2683601","1239898","265","276",44.670849315068502,53.434904109588999,53.859999999999999,62.359999999999999,"6448",EGGR,98.105753424657493,116.219999999999999,8.544136209183623,47.304666292714806
"8591386","2598",,,"Zürich, Strickhof",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"39","2683604","1249782","640","659",12.272027397260301,11.380520547945199,11.789999999999999,13.390000000000001,"2598",STRI,23.652547945205502,25.180000000000000,8.546020232476701,47.393556968088149
"8590671","118",,,"Kilchberg ZH, Auf Brunnen",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"161","2683701","1241468","285","296",61.951506849315102,95.012465753424706,75.140000000000001,114.370000000000005,"118",AUFB,156.963972602740000,189.509999999999991,8.545751288359821,47.318773452406774
"8590782","3187",,,"Rüschlikon, Säumerstrasse",Rüschlikon,Bus,"&nbsp;","0",,"150","2",Bus,"165,N15","2683749","1240283","267","278",121.946356164383999,143.761643835616013,167.180000000000007,192.979999999999990,"3187",RSAU,265.708000000000027,360.160000000000025,8.546164898953604,47.308110036198251
"8591123","736",,,"Zürich, ETH/Universitätsspital",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"6,9,10,E,N11","2683796","1247976","130","137",8427.109479452050437,9630.434136986299563,10744.749721115500506,12214.941354581700580,"736",ETHZ,18057.543616438299068,22959.691075697199267,8.548224835759338,47.377290624224713
"8590795","1690",,,"Schlieren, Mülligen",Schlieren,"Bus,Trolleybus","&nbsp;","0",,"154","2",Bus,"31,N2","2677656","1249933","357","369",602.491358904110029,658.377893972603033,760.968709163346944,838.787694422311006,"1690",MULL,1260.869252876710107,1599.756403585660109,8.467270259890556,47.395643041715225
"8591215","3153",,,"Zürich, Juchhof",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"307","2678097","1250236","482","494",32.616931506849298,51.012438356164402,38.619999999999997,61.659999999999997,"3153",JUCH,83.629369863013693,100.280000000000001,8.473164058974650,47.398315908355123
"8591141","893",,,"Zürich, Friedhof Eichbühl",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"35","2678223","1248521","622","641",18.973534246575301,43.384630136986303,17.280000000000001,46.329999999999998,"893",FEIC,62.358164383561601,63.609999999999999,8.474533095288949,47.382877228149923
"8591328","2140",,,"Zürich, Rütihof",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"46","2678395","1251951","530","547",703.513123287670965,628.653095890411009,809.064980079681050,713.632749003984031,"2140",RUET,1332.166219178079928,1522.697729083670083,8.477411868149581,47.413704156052411
"8591051","137",,,"Zürich, Bachmattstrasse",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"2","2678857","1249202","219","228",538.637671232876983,535.475917808219037,624.492549800796951,615.769123505976040,"137",BACH,1074.113589041100113,1240.261673306770035,8.483048196948548,47.388926176806045
"8576241","1156",,,"Zürich, Heizenholz",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"46,89,N4","2678883","1251795","247","258",589.428109589041014,654.982383561644042,732.651075697211013,803.186573705178944,"1156",HEIZ,1244.410493150679940,1535.837649402390070,8.483849909033816,47.412242914437591
"8591163","1007",,,"Zürich, Goldackerweg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"80","2679251","1247313","71","76",383.343150684932027,450.358602739725995,461.398605577689011,531.366334661355040,"1007",GOLD,833.701753424658023,992.764940239043995,8.487931404438710,47.371890297217455
"8591371","2402",,,"Zürich, Singlistrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"46,N4","2679621","1251012","244","255",285.109917808218995,276.269424657533989,335.361832669323007,320.319362549800985,"2402",SING,561.379342465752984,655.681195219123993,8.493488022436098,47.405112302797079
"8591402","2707",,,"Zürich, Tüffenwies",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"17,80,89,304,308,485","2679724","1250214","75","80",1931.783616438360013,1897.648630136990050,2234.028605577690087,2206.170318725100060,"2707",TUEF,3829.432246575349836,4440.198924302790147,8.494710188010382,47.397923135955075
"8591281","6628",,,"Zürich, Mühlacker",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"61","2679806","1253358","331","343",206.499726027397003,210.998465753424995,225.704063745019994,232.768525896413990,"6628",MUEH,417.498191780822026,458.472589641434013,8.496357618651880,47.426188249224126
"8591431","2899",,,"Zürich, Wieslergasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"38,46,N4","2679809","1250898","243","254",859.510410958904004,698.907534246574983,983.983585657371009,791.159322709163007,"2899",WIES,1558.417945205480009,1775.142908366530037,8.495958101637260,47.404064304685413
"8503610","2680",,,"Zürich, Triemli",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"9,14,33,80,215,220,235,236,245,350,N14","2679817","1246895","73","78",5633.968938630139746,5493.518332054790335,6385.761245418329963,6167.508291633470435,"2680",TRIE,11127.487270684900068,12553.269537051799489,8.495349984312920,47.368062723083000
"8591145","897",,,"Zürich, Friedhof Sihlfeld",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"72","2680979","1247786","147","154",272.893068493151020,272.438931506848974,299.806573705179005,299.728167330677024,"897",FSIH,545.331999999999994,599.534741035855973,8.510893375911603,47.375934106421816
"8591084","3714",,,"Zürich, Binz Center",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"76","2681012","1246226","475","487",348.252986301370015,355.822109589041020,501.579999999999984,511.810000000000002,"3714",BINC,704.075095890411035,1013.389999999999986,8.511048010455784,47.361900297677899
"8591416","2799",,,"Zürich, Waidbadstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"38,69","2681144","1250350","479","491",227.412520547945007,347.647506849314993,243.540039840637007,371.768525896414019,"2799",WAIB,575.060027397260001,615.308565737051026,8.513542943885573,47.398972825851118
"8591210","1310",,,"Zürich, Im Hüsli",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"70,N12","2681188","1242485","603","622",254.903616438356011,474.518383561643986,283.779999999999973,533.909999999999968,"1310",IHUS,729.422000000000025,817.690000000000055,8.512699798043707,47.328233986837077
"8591278","1648",,,"Zürich, Mittelleimbach",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"70,151,N12","2681316","1241920","605","624",492.979205479451991,530.971616438356023,547.090000000000032,583.620000000000005,"1648",MITL,1023.950821917810003,1130.710000000000036,8.514290506540382,47.323136866330231
"8591259","1579",,,"Zürich, Lochergut",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"2,3,N14","2681479","1247735","213","222",4154.093123287670096,4122.269150684929627,4519.026653386449652,4517.033227091629669,"1579",LOCH,8276.362273972599723,9036.059880478080231,8.517503916484957,47.375413805867986
"8576196","1456",,,"Zürich, Kreuzstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"2,4,912,916,N18","2683936","1246410","207","216",2905.449260273970140,2518.480794520549807,3545.593705179279823,3105.477649402389943,"1456",KRES,5423.930054794520402,6651.071354581669766,8.549784812369653,47.363189194715382
"8590681","1577",,,"Kilchberg ZH, Lindt & Sprüngli",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"163","2684107","1241507","706","728",27.936027397260300,23.080931506849300,38.310000000000002,30.620000000000001,"1577",LISP,51.016958904109600,68.930000000000007,8.551128103657074,47.319072554914399
"8590776","1505",,,"Rüschlikon, Langhaldenstrasse",Rüschlikon,Bus,"&nbsp;","0",,"150","2",Bus,"165,N15","2684126","1240062","269","280",17.224273972602699,28.428767123287699,21.020000000000000,36.039999999999999,"1505",LANH,45.653041095890401,57.060000000000002,8.551108437717897,47.306074501165938
"8591830","6461",,,Glattpark,Glattpark,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"10,11,12,N7","2684372","1252776","96","102",2468.113863013700211,2486.466246575339937,2941.690119521910219,2977.282231075700111,"6461",GGLA07,4954.580109589040148,5918.972350597609875,8.556756623987454,47.420384840722640
"8591377","2452",,,"Zürich, Spyristeig",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"39","2684384","1248981","643","662",9.287369863013700,13.076301369863000,10.390000000000001,14.350000000000000,"2452",SPYS,22.363671232876701,24.739999999999998,8.556199410578111,47.386253872159571
"8576200","2907",,,"Zürich, Wildbachstrasse",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"2,4,33,912,916,N18","2684637","1245308","211","220",1717.875701643840102,1724.917175342470046,2020.428410756969924,2007.984258964140054,"2907",WILD,3442.792876986310148,4028.412669721109978,8.558855269452193,47.353188837085185
"8576182","3041",,,"Zürich, Bahnhof Tiefenbrunnen",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"2,4,33,910,912,916,N18","2684803","1245002","1","4",3957.967230410959928,3721.363324931509851,4409.294139840640128,4205.253759362550227,"3041",BTIE,7679.330555342469779,8614.547899203189445,8.560994170697295,47.350415522932593
"8591330","2145",,,"Zürich, Saatlenstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"61,62,94","2684848","1251718","48","53",1072.837890410959972,1168.465506849320036,1247.954541832669975,1364.134541832670038,"2145",SAAT,2241.303397260279780,2612.089083665339786,8.562863043911152,47.410808843602027
"8573205","3027",,,"Zürich Flughafen, Bahnhof",Zürich Flughafen,"Bus,Tram","&nbsp;","2",,"121","3",Bus Tram,"10,12,510,520,521,524,530,531,731,732,733,734,735,736,737,759,765,768","2684851","1256094","576","594",3992.066082191779969,4408.647452054789937,4464.239999999999782,5021.460000000000036,"3027",FLUG07,8400.713534246569907,9485.700000000000728,8.563734085411554,47.450162584048485
"8591185","1160",,,"Zürich, Herbstweg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"61,62","2684996","1251501","54","59",228.993260273972993,145.552164383562001,258.298247011952014,169.992270916335002,"1160",HERB,374.545424657535023,428.290517928286988,8.564782517869981,47.408838225485688
"8591198","3470",,,"Zürich, Hölderlinsteig",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"33","2685074","1246831","345","357",170.434942465753011,212.114564109588997,198.964677290836988,245.866637051792992,"3470",HSTG,382.549506575341979,444.831314342629980,8.564927788452485,47.366829483481361
